Year,State,Planted (1000 Acres),Harvested (1000 Acres),Yield (Pounds/ Harvested Area),Average Temperature Value,Average Temperature Anomaly,Maximum Temperature Value,Maximum Temperature Anomaly,Minimum Temperature Value,Minimum Temperature Anomaly,Precipitation Value,Precipitation Anomaly,Cooling Degree Days Value,Cooling Degree Days Anomaly,Heating Degree Days Value,Heating Degree Days Anomaly,Palmer Drought Severity Index (PDSI) Value,Palmer Drought Severity Index (PDSI) Anomaly,Palmer Hydrological Drought Index (PHDI) Value,Palmer Hydrological Drought Index (PHDI) Anomaly,Palmer Modified Drought Index (PMDI) Value,Palmer Modified Drought Index (PMDI) Anomaly,Palmer Z-Index Value,Palmer Z-Index Anomaly
2001,KY,0,0,0,60.59166667,3.708333333,68.95833333,2.116666667,,4.258333333,5.785833332999999,1.628333333,,0.08333333300000012,353.5833333,-23.0,1.6041666669999999,-0.23666666699999994,-0.14333333299999995,-0.1491666669999998,0.19583333300000005,0.359166667,4.030833333,3.699166667
2001,LA,870,855,582,70.65833333,1.95,79.09166667,2.858333333,58.2,3.983333333,8.692499999999999,4.713333333,211.5833333,-6.75,140.6666667,-3.3333333329999997,2.326666667,3.118333333,2.6875,3.264166667,4.358333333,2.0866666670000003,2.883333333,2.734166667
2001,MO,405,400,837,,3.883333333,67.63333333,3.841666667,46.98333333,3.925,6.634166667000001,4.08,110.25,,401.6666667,-21.91666667,2.616666667,2.611666667,3.969166667,0.9366666669999999,4.369166667,3.468333333,3.523333333,2.22
2001,MS,"1,620","1,600",723,66.7,1.891666667,79.09166667,4.025,53.30833333,1.775,9.523333333,4.616666667,169.0,-10.25,199.8333333,-2.75,2.75,5.169166667,4.216666667,0.40916666700000004,4.1425,2.5324999999999998,4.041666667,3.803333333
2001,NC,970,965,833,60.39166667,4.208333333,72.08333333,,49.69166667,0.5916666669999999,4.150833333,0.9791666670000001,106.8333333,-9.75,269.3333333,-16.0,-1.0808333330000002,-0.9708333330000001,-1.0808333330000002,0.9691666670000001,-0.7791666669999999,2.300833333,2.775833333,2.783333333
2001,NM,68,65,917,58.575,1.65,73.625,4.7,43.48333333,3.558333333,4.985,1.808333333,90.66666667,12.416666667,375.0833333,-7.0,4.644166667,3.9025,2.705833333,2.0375,2.866666667,5.119166667,1.848333333,0.981666667
2001,,0,0,0,52.55833333,2.9,69.35,4.183333333,40.75,3.608333333,2.744166667,1.88,199.8333333,24.66666667,292.3333333,-3.3333333329999997,-1.1800000000000002,0.559166667,-2.18,-0.5691666670000002,-1.0641666669999998,-0.5,2.870833333,0.07083333300000005
2001,OK,270,185,512,62.78333333,1.8,75.53333333,3.516666667,53.01666667,3.1,6.665,0.691666667,171.1666667,13.16666667,293.1666667,-10.25,3.408333333,,1.508333333,0.6950000000000001,1.0625,1.3575,1.676666667,
2001,SC,300,296,687,65.29166667,2.275,78.31666667,3.883333333,54.26666667,3.683333333,4.893333333,-0.1041666670000001,149.6666667,-10.91666667,203.25,-15.333333329999999,-1.8624999999999998,-1.5666666669999998,-1.8624999999999998,1.313333333,1.2475,-0.5508333329999999,0.48,-0.464166667
2001,TN,620,615,764,60.25,3.208333333,73.61666667,4.458333333,47.85833333,0.958333333,,3.950833333,108.9166667,-7.833333333000001,311.0,-10.66666667,2.870833333,0.07166666700000002,1.030833333,1.083333333,1.460833333,1.673333333,4.390833333,3.095833333
2001,TX,"6,000","4,250",482,69.7,4.391666667,80.525,1.916666667,,3.858333333,5.425833333,1.074166667,231.0,1.5833333330000001,162.75,0.5,2.2475,3.309166667,5.1225000000000005,3.871666667,5.064166667,1.919166667,2.326666667,3.2766666669999998
2001,VA,105,104,933,58.84166667,2.258333333,68.66666667,3.1,,1.4083333329999999,6.906666667,1.1575,78.5,-11.75,345.1666667,-16.66666667,,-0.24249999999999994,-0.16583333299999992,2.453333333,-0.07333333299999989,0.6125,3.1225,-0.009166666999999906
2002,AL,,540,509,66.575,2.316666667,76.75833333,,56.40833333,2.708333333,7.760833333,1.995833333,174.0833333,14.58333333,234.1666667,5.166666666999999,1.663333333,1.3425,1.655,0.1775,1.706666667,3.395833333,1.1,3.960833333
2002,AR,960,920,875,64.58333333,3.933333333,75.14166667,0.541666667,52.0,4.283333333,8.4025,2.0725,147.75,4.583333333,299.5,9.0,2.113333333,2.770833333,2.105833333,,4.600833333,2.1825,1.168333333,2.013333333
2002,AZ,215,213,1384,63.175,1.55,77.01666667,3.241666667,50.28333333,,3.580833333,1.555833333,262.4166667,15.5,168.0,-0.75,-0.5999999999999996,-2.780833333,-1.5999999999999996,-0.809166667,-0.47833333300000014,-1.8141666669999998,0.129166667,1.374166667
2002,CA,480,477,1470,60.85,4.2,75.96666667,2.8,49.70833333,2.575,4.556666667,2.73,72.16666667,-0.16666666700000032,249.0,6.833333333000001,0.8141666669999998,-0.35666666700000005,0.27916666700000015,-1.0099999999999998,-0.4424999999999999,1.253333333,0.15416666700000003,1.4083333329999999
2002,FL,120,105,443,72.29166667,1.216666667,83.81666667,1.141666667,64.79166667,1.325,6.874166667,2.403333333,301.9166667,13.083333333,58.25,1.6666666669999999,3.795833333,1.405833333,-0.08749999999999991,2.59,1.706666667,2.33,1.363333333,3.58
2002,GA,"1,450","1,360",560,67.35833333,3.483333333,79.75833333,3.333333333,54.91666667,2.616666667,,0.97,157.75,16.0,238.5833333,-0.5833333330000001,2.0275,1.344166667,0.9775,0.23583333299999998,-1.4591666669999999,0.8525,2.649166667,1.721666667
2002,IL,0,0,0,57.24166667,2.991666667,65.4,2.008333333,46.05833333,3.95,4.255,1.919166667,89.0,13.75,504.1666667,-15.666666670000001,1.3475,,4.328333333,3.246666667,2.929166667,,1.976666667,1.651666667
2002,KS,80,68,540,56.18333333,3.416666667,70.03333333,3.733333333,45.30833333,4.058333333,2.87,3.519166667,131.5,11.916666667,417.0833333,-0.75,-1.449166667,0.7683333330000002,-0.4491666670000001,-1.3125,-0.17916666700000006,-0.9983333330000002,1.015833333,2.7800000000000002
2002,KY,,0,0,58.83333333,2.95,71.575,1.733333333,47.10833333,2.1666666670000003,,1.301666667,118.5,17.5,,-9.33333333,1.995,1.154166667,2.289166667,4.283333333,3.034166667,3.1975,2.560833333,1.2291666669999999
2002,LA,520,495,719,70.64166667,3.933333333,78.71666667,2.483333333,58.55833333,1.341666667,8.355833333,1.376666667,226.4166667,6.083333333,153.4166667,9.416666667000001,2.175,1.966666667,1.719166667,4.295833333,3.486666667,3.215,,4.313333333
2002,MO,380,368,799,56.31666667,2.391666667,69.36666667,3.575,,2.208333333,5.350833333000001,0.796666667,113.6666667,11.5,422.0,-4.583333333,1.924166667,2.919166667,1.530833333,0.49833333300000004,4.235,2.334166667,0.884166667,1.580833333
2002,MS,"1,170","1,150",811,67.98333333,3.175,77.81666667,3.75,56.15,4.616666667,7.506666667,3.6,186.5,,211.1666667,6.583333333000001,4.275833333,2.6950000000000003,3.275833333,5.468333333,4.718333333,5.108333333,2.8525,1.614166667
2002,NC,940,920,424,60.975,2.791666667,74.11666667,2.841666667,51.825,2.725,5.960833333,2.789166667,135.0,14.41666667,279.1666667,-8.16666667,-0.7875000000000001,-0.6775000000000002,-1.6891666669999998,0.360833333,-1.343333333,-0.26333333299999984,2.3,2.3075
2002,,54,50,817,56.38333333,3.458333333,73.69166667,3.766666667,43.075,1.15,5.024166667,3.8475,93.08333333,13.83333333,381.75,0.6666666669999999,0.9883333329999999,1.246666667,0.9883333329999999,0.31999999999999984,1.366666667,-0.380833333,2.044166667,2.1775
2002,,0,,0,52.8,2.141666667,66.08333333,4.916666667,39.525,0.38333333300000005,1.52,2.655833333,190.75,15.58333333,296.3333333,,-3.079166667,-1.3399999999999999,-1.079166667,-2.468333333,,-2.488333333,1.510833333,0.7108333330000001
2002,OK,200,180,560,60.41666667,2.433333333,75.13333333,1.116666667,50.70833333,2.791666667,,,154.0833333,-5.916666666999999,316.3333333,11.916666667,4.065,0.37749999999999995,1.434166667,1.620833333,1.524166667,,3.279166667,4.0375
2002,,290,200,316,65.7,1.683333333,76.05833333,2.625,53.325,2.741666667,6.8783333330000005,3.880833333,173.25,18.666666669999998,217.9166667,-1.6666666670000003,,0.23666666700000016,-1.2916666670000003,-0.11583333300000032,-0.9416666669999998,-0.7400000000000002,2.4125,1.468333333
2002,TN,565,530,743,61.725,1.683333333,72.56666667,4.408333333,48.84166667,4.941666667,6.935,2.385833333,130.4166667,17.666666669999998,318.1666667,-2.5,3.68,0.880833333,2.1275,3.18,2.7475,3.96,4.494166667,3.199166667
2002,TX,"5,600","4,500",541,67.025,2.716666667,80.94166667,0.333333333,57.1,3.116666667,3.554166667,4.2025,,-0.25,170.0,8.75,4.174166667,1.235833333,0.911666667,1.660833333,1.031666667,2.886666667,4.301666667,3.251666667
2002,VA,100,98,469,60.55833333,1.975,71.8,3.233333333,49.35,3.758333333,5.551666667,1.8025,107.0833333,16.833333330000002,347.8333333,-16.0,,0.5391666669999999,1.0133333329999998,0.6324999999999998,0.4558333330000002,-1.858333333,0.540833333,3.409166667
